factor_a,factor_b,pearson,spearman,pearson_is,spearman_is,pearson_oos,spearman_oos,sample_count,is_sample_count,oos_sample_count
return_3m,ma_20_1m,-0.004811157273578589,-0.0032466920310715184,-0.006080894892250532,-0.0023804860321918727,-0.01404032097185157,-0.012510906600894439,186262,93121,93141
return_10m,ma_60_1m,-0.008912754830303758,-0.003234112247129139,-0.011384444861962086,-0.006276890105693906,-0.026098683646607928,-0.024393131534714535,186222,93081,93141
return_5m,ma_20_1m,-0.005684970443828875,-0.0031938275766330458,-0.006865892694559605,-0.002314632429376585,-0.01746876934669554,-0.016569310184099583,186262,93121,93141
ma_20_1m,price_ma_gap_20,-0.004746887195544079,0.0031771476974155935,-0.004851036566220244,0.005669845029832439,-0.02426741618616509,-0.02079655636157873,186262,93121,93141
normalized_return_5m,ma_60_1m,-0.0074770717678879625,-0.0030932544524883737,-0.011139283872177382,-0.007193737728024338,-0.018713668235250405,-0.016579634384072648,186222,93081,93141
return_15m,ma_20_1m,-0.004843747760670872,0.0029977774021210384,-0.0022124037881982375,0.0029170803155512946,-0.023504250090057972,-0.020154033831663982,186262,93121,93141
ma_5_1m,breakout_volume_confirm,-0.0028182392951221153,-0.0028822457790418227,-0.005066382975452377,-0.004421475040435658,-0.0110196072985811,-0.010082170009723368,186261,93120,93141
normalized_return_5m,ma_20_1m,-0.0070972076250564444,-0.0027283037401691643,-0.010507820419070408,-0.006598070083387779,-0.018129758222029644,-0.015932962350995648,186262,93121,93141
log_return_1m,ma_20_1m,-0.002618268036581224,-0.002509781375773376,-0.004256121796582397,-0.006539701463771252,-0.008277597063923026,-0.009211874094932003,186262,93121,93141
return_1m,ma_20_1m,-0.0030186617497699377,-0.0025097813250855344,-0.003945474081131006,-0.006539701521534525,-0.008405261418899234,-0.009211874001317939,186262,93121,93141
log_return_1m,ma_60_1m,-0.00275028654560067,-0.00250085788586999,-0.004530595721011683,-0.0065630225113867515,-0.008468281715850078,-0.009231037595224962,186222,93081,93141
